iter	Passed	Remaining
547	28781	23739
548	28836	23688
549	28883	23631
550	28924	23570
551	28988	23526
552	29044	23476
553	29108	23434
554	29176	23393
555	29229	23341
556	29290	23295
557	29342	23242
558	29408	23200
559	29463	23150
560	29509	23091
561	29571	23046
562	29627	22997
563	29676	22941
564	29752	22906
565	29803	22852
566	29860	22803
567	29917	22753
568	29972	22703
569	30042	22663
570	30101	22615
571	30154	22563
572	30201	22505
573	30277	22471
574	30340	22425
575	30415	22389
576	30472	22339
577	30530	22290
578	30597	22248
579	30663	22204
580	30739	22168
581	30795	22117
582	30847	22064
583	30892	22005
584	30942	21950
585	30995	21897
586	31039	21838
587	31098	21790
588	31143	21731
589	31208	21687
590	31248	21625
591	31310	21578
592	31366	21527
593	31420	21476
594	31492	21435
595	31553	21388
596	31606	21335
597	31672	21291
598	31729	21241
599	31788	21192
600	31826	21129
601	31894	21086
602	31961	21042
603	32013	20988
604	32069	20938
605	32133	20892
606	32186	20839
607	32242	20788
608	32302	20739
609	32353	20684
610	32416	20638
611	32476	20589
612	32540	20543
613	32605	20497
614	32655	20442
615	32713	20392
616	32777	20346
617	32827	20291
618	32893	20246
619	32958	20200
620	33010	20146
621	33077	20101
622	33136	20052
623	33182	19994
624	33248	19949
625	33305	19898
626	33357	19844
627	33418	19795
628	33479	19747
629	33538	19697
630	33589	19642
631	33639	19587
632	33687	19531
633	33763	19491
634	33819	19439
635	33882	19392
636	33954	19349
637	34015	19300
638	34074	19250
639	34133	19199
640	34201	19154
641	34257	19102
642	34306	19047
643	34360	18994
644	34473	18973
645	34527	18920
646	34573	18863
647	34622	18807
648	34672	18751
649	34721	18696
650	34777	18644
651	34815	18582
652	34878	18534
653	34931	18480
654	34994	18432
655	35051	18380
656	35116	18333
657	35172	18281
658	35235	18232
659	35293	18181
660	35360	18134
661	35424	18086
662	35471	18029
663	35531	17979
664	35574	17921
665	35620	17863
666	35663	17805
667	35708	17747
668	35750	17688
669	35800	17633
670	35847	17576
671	35908	17526
672	35966	17475
673	36019	17421
674	36101	17382
675	36187	17344
676	36256	17298
677	36316	17247
678	36378	17198
679	36433	17144
680	36503	17099
681	36546	17040
682	36595	16984
683	36653	16933
684	36715	16883
685	36774	16832
