iter	Passed	Remaining
845	23305	4242
846	23337	4215
847	23364	4187
848	23389	4159
849	23415	4132
850	23444	4104
851	23472	4077
852	23490	4048
853	23517	4020
854	23548	3993
855	23579	3966
856	23612	3940
857	23642	3912
858	23669	3885
859	23700	3858
860	23735	3831
861	23776	3806
862	23799	3778
863	23829	3750
864	23853	3722
865	23883	3695
866	23907	3667
867	23935	3640
868	23960	3611
869	23986	3584
870	24019	3557
871	24056	3531
872	24086	3503
873	24119	3477
874	24143	3449
875	24172	3421
876	24198	3393
877	24224	3366
878	24257	3339
879	24300	3313
880	24324	3285
881	24355	3258
882	24385	3231
883	24409	3203
884	24441	3176
885	24468	3148
886	24501	3121
887	24526	3093
888	24548	3065
889	24581	3038
890	24603	3009
891	24635	2982
892	24665	2955
893	24691	2927
894	24714	2899
895	24740	2871
896	24771	2844
897	24799	2816
898	24843	2791
899	24874	2763
900	24905	2736
901	24925	2708
902	24956	2680
903	24979	2652
904	25006	2625
905	25037	2597
906	25069	2570
907	25111	2544
908	25140	2516
909	25172	2489
910	25202	2462
911	25235	2434
912	25267	2407
913	25307	2381
914	25337	2353
915	25365	2326
916	25394	2298
917	25430	2271
918	25458	2243
919	25487	2216
920	25517	2188
921	25548	2161
922	25578	2133
923	25606	2106
924	25642	2079
925	25684	2052
926	25711	2024
927	25740	1997
928	25769	1969
929	25798	1941
930	25829	1914
931	25863	1887
932	25884	1858
933	25906	1830
934	25938	1803
935	25971	1775
936	25994	1747
937	26015	1719
938	26060	1692
939	26078	1664
940	26098	1636
941	26123	1608
942	26150	1580
943	26172	1552
944	26204	1525
945	26225	1496
946	26250	1469
947	26290	1442
948	26319	1414
949	26338	1386
950	26367	1358
951	26392	1330
952	26416	1302
953	26444	1275
954	26473	1247
955	26493	1219
956	26523	1191
957	26551	1164
958	26578	1136
959	26605	1108
960	26630	1080
961	26651	1052
962	26671	1024
963	26689	996
964	26722	969
965	26772	942
966	26804	914
967	26840	887
968	26864	859
969	26885	831
970	26917	803
971	26959	776
972	26989	748
973	27013	721
974	27039	693
975	27070	665
976	27114	638
977	27152	610
978	27175	582
979	27202	555
980	27227	527
981	27256	499
982	27294	472
983	27326	444
984	27356	416
985	27385	388
986	27418	361
987	27444	333
988	27473	305
989	27511	277
990	27530	250
991	27554	222
992	27598	194
993	27624	166
994	27648	138
995	27673	111
996	27701	83
997	27733	55
998	27756	27
999	27788	0
