iter	Passed	Remaining
681	36093	16829
682	36145	16776
683	36202	16724
684	36267	16677
685	36326	16627
686	36371	16571
687	36414	16513
688	36463	16458
689	36535	16414
690	36601	16367
691	36647	16311
692	36694	16255
693	36746	16202
694	36795	16147
695	36853	16097
696	36906	16044
697	36958	15990
698	37013	15938
699	37065	15885
700	37121	15833
701	37170	15778
702	37222	15725
703	37277	15673
704	37324	15618
705	37388	15569
706	37457	15523
707	37511	15470
708	37591	15429
709	37658	15381
710	37711	15328
711	37769	15277
712	37815	15221
713	37872	15170
714	37923	15116
715	37991	15069
716	38048	15017
717	38115	14970
718	38176	14920
719	38228	14866
720	38273	14810
721	38319	14754
722	38355	14695
723	38386	14633
724	38434	14578
725	38485	14524
726	38533	14469
727	38597	14420
728	38659	14371
729	38707	14316
730	38754	14261
731	38811	14209
732	38855	14153
733	38911	14101
734	38958	14046
735	39007	13991
736	39061	13939
737	39118	13887
738	39180	13837
739	39228	13783
740	39290	13733
741	39342	13679
742	39387	13624
743	39443	13571
744	39503	13521
745	39565	13471
746	39643	13426
747	39695	13373
748	39739	13317
749	39799	13266
750	39865	13217
751	39918	13164
752	39973	13112
753	40035	13062
754	40088	13008
755	40131	12952
756	40189	12900
757	40240	12847
758	40293	12794
759	40352	12742
760	40393	12686
761	40451	12634
762	40500	12580
763	40554	12527
764	40605	12473
765	40748	12448
766	40809	12397
767	40873	12347
768	40929	12294
769	40988	12243
770	41045	12191
771	41094	12136
772	41159	12086
773	41205	12031
774	41274	11982
775	41352	11936
776	41418	11887
777	41477	11835
778	41542	11785
779	41608	11735
780	41645	11677
781	41689	11621
782	41771	11576
783	41832	11525
784	41884	11471
785	41948	11421
786	42014	11371
787	42076	11320
788	42137	11268
789	42205	11219
790	42239	11160
791	42295	11107
792	42358	11057
793	42423	11006
794	42475	10952
795	42518	10896
796	42573	10843
797	42631	10791
798	42682	10737
799	42732	10683
800	42805	10634
801	42859	10581
802	42909	10527
803	42962	10473
804	43008	10418
805	43050	10362
806	43101	10308
807	43159	10255
808	43207	10201
809	43272	10150
810	43324	10096
811	43371	10041
812	43433	9990
813	43492	9938
814	43543	9884
815	43591	9829
816	43636	9774
817	43680	9718
818	43735	9665
819	43806	9616
820	43861	9563
821	43913	9509
822	43970	9456
823	44024	9403
824	44079	9350
825	44123	9294
826	44183	9242
827	44242	9190
