iter	Passed	Remaining
650	34759	18634
651	34801	18574
652	34870	18530
653	34925	18477
654	34983	18426
655	35040	18374
656	35091	18320
657	35141	18265
658	35201	18215
659	35238	18153
660	35298	18103
661	35359	18053
662	35417	18002
663	35468	17948
664	35527	17897
665	35581	17844
666	35643	17795
667	35702	17744
668	35737	17681
669	35789	17627
670	35841	17573
671	35908	17526
672	35968	17476
673	36027	17425
674	36081	17372
675	36129	17316
676	36204	17273
677	36260	17220
678	36312	17166
679	36375	17118
680	36431	17065
681	36480	17010
682	36516	16948
683	36570	16895
684	36617	16838
685	36678	16788
686	36727	16733
687	36783	16680
688	36836	16627
689	36893	16575
690	36961	16528
691	37032	16482
692	37098	16434
693	37152	16381
694	37209	16329
695	37254	16272
696	37306	16217
697	37373	16170
698	37425	16116
699	37471	16059
700	37543	16013
701	37602	15962
702	37659	15910
703	37697	15850
704	37746	15794
705	37805	15743
706	37861	15690
707	37911	15635
708	37971	15584
709	38008	15524
710	38051	15466
711	38115	15417
712	38174	15366
713	38223	15310
714	38274	15256
715	38324	15201
716	38376	15147
717	38440	15097
718	38480	15038
719	38531	14984
720	38577	14928
721	38629	14874
722	38679	14818
723	38742	14769
724	38797	14716
725	38853	14663
726	38920	14615
727	38976	14562
728	39041	14513
729	39093	14459
730	39147	14405
731	39205	14353
732	39260	14300
733	39314	14247
734	39368	14193
735	39418	14139
736	39469	14084
737	39519	14029
738	39584	13980
739	39637	13926
740	39693	13873
741	39733	13815
742	39777	13758
743	39827	13703
744	39881	13650
745	39931	13595
746	39983	13542
747	40026	13484
748	40084	13432
749	40177	13392
750	40262	13349
751	40340	13303
752	40397	13251
753	40459	13200
754	40517	13148
755	40577	13096
756	40633	13043
757	40688	12990
758	40744	12937
759	40788	12880
760	40846	12828
761	40890	12771
762	40939	12716
763	41001	12665
764	41058	12612
765	41117	12560
766	41166	12505
767	41231	12455
768	41301	12406
769	41354	12352
770	41406	12298
771	41487	12252
772	41541	12199
773	41608	12149
774	41653	12092
775	41716	12041
776	41775	11989
777	41841	11939
778	41892	11884
779	41955	11833
780	42008	11779
781	42073	11728
782	42134	11677
783	42200	11626
784	42245	11570
785	42301	11517
786	42361	11465
787	42414	11411
788	42475	11359
789	42510	11300
790	42550	11242
791	42597	11187
792	42653	11133
793	42699	11078
794	42748	11023
795	42810	10971
796	42874	10920
797	42932	10867
798	42998	10816
799	43053	10763
800	43116	10711
801	43185	10661
802	43233	10606
803	43284	10551
804	43335	10497
805	43390	10443
806	43447	10390
807	43505	10337
808	43561	10284
809	43616	10231
810	43727	10190
811	43795	10139
812	43841	10084
813	43898	10030
814	43950	9976
815	43998	9921
816	44076	9872
817	44140	9821
818	44201	9768
819	44251	9713
820	44307	9660
821	44368	9607
822	44423	9553
823	44470	9498
824	44529	9445
825	44587	9392
826	44646	9339
827	44710	9287
828	44769	9234
829	44821	9180
830	44884	9128
831	44935	9073
832	44996	9020
833	45052	8967
834	45113	8914
835	45167	8860
836	45227	8807
837	45279	8753
838	45323	8697
839	45383	8644
840	45443	8591
841	45501	8538
842	45567	8486
843	45611	8430
844	45663	8376
845	45721	8322
846	45793	8272
847	45847	8217
848	45912	8165
849	45962	8110
850	46022	8057
851	46081	8004
852	46137	7951
853	46202	7898
854	46264	7846
855	46315	7791
856	46356	7735
857	46400	7679
858	46448	7624
859	46515	7572
860	46577	7519
861	46633	7465
862	46695	7412
863	46751	7359
864	46812	7306
865	46860	7250
866	46923	7198
867	46981	7144
868	47037	7090
869	47093	7036
870	47148	6983
871	47194	6927
872	47247	6873
873	47301	6819
874	47363	6766
875	47416	6711
876	47481	6659
877	47535	6605
878	47589	6550
879	47650	6497
880	47711	6444
881	47772	6391
882	47828	6337
883	47888	6284
884	47940	6229
885	48018	6178
886	48085	6125
887	48144	6072
888	48200	6018
889	48263	5965
890	48304	5909
891	48342	5853
892	48394	5798
893	48448	5744
894	48503	5690
895	48579	5638
896	48662	5587
897	48719	5533
898	48777	5479
899	48846	5427
900	48898	5372
901	48965	5320
902	49038	5267
903	49100	5214
904	49155	5159
905	49213	5106
906	49268	5051
907	49330	4998
908	49393	4944
909	49459	4891
910	49531	4839
911	49586	4784
912	49648	4731
913	49700	4676
914	49755	4622
915	49821	4568
916	49882	4515
917	49945	4461
918	50004	4407
919	50062	4353
920	50114	4298
921	50182	4245
922	50241	4191
923	50302	4137
924	50358	4083
925	50412	4028
926	50465	3974
927	50519	3919
928	50578	3865
929	50638	3811
930	50681	3756
931	50742	3702
932	50801	3648
933	50849	3593
934	50909	3539
935	50966	3484
936	51035	3431
937	51080	3376
938	51140	3322
939	51217	3269
940	51282	3215
941	51331	3160
942	51387	3106
943	51444	3051
944	51501	2997
945	51561	2943
946	51610	2888
947	51688	2835
948	51759	2781
949	51822	2727
950	51883	2673
951	51949	2619
952	52008	2564
953	52074	2510
954	52142	2456
955	52182	2401
956	52230	2346
957	52275	2291
958	52322	2236
959	52366	2181
960	52430	2127
961	52480	2073
962	52529	2018
963	52584	1963
964	52634	1909
965	52683	1854
966	52751	1800
967	52807	1745
968	52853	1690
969	52917	1636
970	52954	1581
971	53012	1527
972	53080	1472
973	53145	1418
974	53206	1364
975	53249	1309
976	53312	1255
977	53373	1200
978	53430	1146
979	53479	1091
980	53529	1036
981	53583	982
982	53628	927
983	53682	872
984	53739	818
985	53789	763
986	53843	709
987	53899	654
988	53960	600
989	54018	545
990	54082	491
991	54136	436
992	54194	382
993	54249	327
994	54308	272
995	54367	218
996	54426	163
997	54481	109
998	54515	54
999	54567	0
